SCRRTST_SUBJ_CODE,SCRRTST_CRSE_NUMB,SCRRTST_TERM_CODE_EFF,SCRRTST_SEQNO,SCRRTST_TESC_CODE,SCRRTST_TEST_SCORE,SCRRTST_SUBJ_CODE_PREQ,SCRRTST_CRSE_NUMB_PREQ,SCRRTST_LEVL_CODE,SCRRTST_MIN_GRDE,SCRRTST_CONCURRENCY_IND,SCRRTST_CONNECTOR,SCRRTST_LPAREN,SCRRTST_RPAREN,SCRRTST_ACTIVITY_DATE
CSSE,404,200410,8,,,MA,474,UG,D,,O,,),03-Jan-05
CSSE,413,200410,2,,,CSSE,220,UG,D,,,,,03-Jan-05
CSSE,413,200410,4,,,CS,220,UG,D,,O,,,03-May-05
CSSE,413,200410,6,,,CSSE,221,UG,D,,O,,,04-May-05
CSSE,413,200910,2,,,CSSE,230,UG,D,,,,,23-Jun-08
CSSE,432,200410,2,,,CSSE,220,UG,D,,,,,03-Jan-05
CSSE,432,200410,4,,,CSSE,221,UG,D,,O,,,10-Nov-05
CSSE,432,200410,6,,,CSSE,230,UG,D,,O,,,21-Jan-10
CSSE,433,200410,2,,,CSSE,333,UG,D,,,,,03-Jan-05
CSSE,442,200510,2,,,CSSE,332,UG,D,,,,,10-Dec-04
CSSE,442,200510,4,,,MA,275,UG,D,,A,(,,10-Oct-05
CSSE,442,200510,6,,,MA,215,UG,D,,O,,),10-Oct-05
CSSE,451,200410,2,,,CSSE,351,UG,D,,,,,03-Jan-05
CSSE,453,200410,2,,,CSSE,413,UG,D,,,,,03-Jan-05
CSSE,461,200410,2,,,CSSE,220,UG,D,,,(,,10-Nov-05
CSSE,461,200410,2.5,,,CS,220,UG,D,,O,,,10-Nov-05
CSSE,461,200410,3,,,CSSE,221,UG,D,,O,,),10-Nov-05
CSSE,461,200410,4,,,MA,221,UG,D,,A,,,05-Jan-05
CSSE,461,200910,2,,,CSSE,220,UG,D,,,(,,23-Jun-08
CSSE,461,200910,2.5,,,CS,220,UG,D,,O,,,23-Jun-08
CSSE,461,200910,3,,,CSSE,221,UG,D,,O,,),23-Jun-08
CSSE,461,200910,4,,,MA,221,UG,D,,A,(,,23-Jun-08
CSSE,461,200910,6,,,MA,371,UG,D,,O,,,23-Jun-08
CSSE,461,200910,8,,,MA,373,UG,D,,O,,),23-Jun-08
CSSE,461,201010,2,,,CSSE,220,UG,D,,,(,,02-Feb-10
CSSE,461,201010,2.5,,,CS,220,UG,D,,O,,,02-Feb-10
CSSE,461,201010,3,,,CSSE,221,UG,D,,O,,,02-Feb-10
CSSE,461,201010,3.5,,,CSSE,230,UG,D,,O,,),02-Feb-10
CSSE,461,201010,4,,,MA,221,UG,D,,A,(,,02-Feb-10
CSSE,461,201010,5,,,MA,212,UG,D,,O,,,02-Feb-10
CSSE,461,201010,6,,,MA,371,UG,D,,O,,,02-Feb-10
CSSE,461,201010,8,,,MA,373,UG,D,,O,,),02-Feb-10
CSSE,463,200810,2,,,MA,221,UG,D,,,,,26-Jun-07
CSSE,463,201010,2,,,MA,221,UG,D,,,,,02-Feb-10
CSSE,463,201010,4,,,MA,212,UG,D,,O,,,02-Feb-10
CSSE,473,200410,2,,,CSSE,230,UG,D,,,(,,03-May-05
CSSE,473,200410,3,,,CS,230,UG,D,,O,,),03-May-05
CSSE,473,200410,4,,,MA,375,UG,D,,A,(,,10-Oct-05
CSSE,473,200410,6,,,MA,315,UG,D,,O,,),10-Oct-05
CSSE,473,200610,2,,,CSSE,230,UG,D,,,(,,03-May-05
CSSE,473,200610,3,,,CS,230,UG,D,,O,,),03-May-05
CSSE,473,200610,4,,,MA,375,UG,D,,A,(,,03-May-05
CSSE,473,200610,6,,,MA,315,UG,D,,O,,),03-May-05
CSSE,474,200410,1,,,CSSE,230,UG,D,,,(,,10-Nov-05
CSSE,474,200410,1.5,,,CS,230,UG,D,,O,,),10-Nov-05
CSSE,474,200410,2,,,MA,375,UG,D,,A,(,,10-Oct-05
CSSE,474,200410,4,,,MA,315,UG,D,,O,,),10-Oct-05
CSSE,477,201210,2,,,CSSE,374,UG,D,,,,,26-Aug-11
CSSE,479,200410,1,,,CSSE,220,UG,D,,,(,,10-Nov-05
CSSE,479,200410,1.5,,,CS,220,UG,D,,O,,,10-Nov-05
CSSE,479,200410,1.75,,,CSSE,221,UG,D,,O,,,21-Jan-10
CSSE,479,200410,1.875,,,CSSE,230,UG,D,,O,,),21-Jan-10
CSSE,479,200410,2,,,MA,275,UG,D,,A,(,,10-Nov-05
CSSE,479,200410,4,,,MA,215,UG,D,,O,,),10-Nov-05
CSSE,481,200410,2,,,CSSE,230,UG,D,,,,,05-Jan-05
CSSE,481,200410,4,,,CS,230,UG,D,,O,,,03-May-05
CSSE,487,201010,2,,,RH,330,UG,D,,,,,31-Jul-09
CSSE,488,201010,2,,,CSSE,487,UG,D,,,,,31-Jul-09
CSSE,489,201010,2,,,CSSE,488,UG,D,,,,,31-Jul-09
CSSE,494,200910,2,,,RH,330,UG,D,,,,,26-Jun-07
CSSE,495,200410,2,,,CSSE,494,UG,D,,,,,05-Jan-05
CSSE,496,200410,2,,,CSSE,495,UG,D,,,,,05-Jan-05
CSSE,497,200410,2,,,CSSE,371,,,,,,,07-Nov-05
CSSE,497,200410,4,,,CSSE,372,,,,A,,,07-Nov-05
CSSE,497,200710,2,,,CSSE,372,UG,D,,,,,27-Jun-06
CSSE,497,200910,2,,,CSSE,372,UG,D,,,,,26-Jun-07
CSSE,497,200910,4,,,RH,330,UG,D,,A,,,26-Jun-07
CSSE,497,201010,2,,,CSSE,371,UG,D,,,,,31-Jul-09
CSSE,498,200410,2,,,CSSE,497,UG,D,,,,,07-Nov-05
CSSE,498,201010,2,,,CSSE,497,UG,D,,,,,31-Jul-09
CSSE,498,201010,4,,,CSSE,374,UG,D,,A,,,31-Jul-09
CSSE,499,200410,2,,,CSSE,498,UG,D,,,,,07-Nov-05
ECE,200,200010,1,,,ES,203,UG,C,,,,,12-Feb-99
ECE,200,200010,2,,,MA,221,UG,D,,A,,,05-Jan-05
ECE,200,200610,1,,,ES,203,UG,C,,,,,21-Jun-05
ECE,200,200610,2,,,MA,221,UG,D,,A,,,21-Jun-05
ECE,203,201010,2,,,MA,111,UG,D,,,(,,06-May-09
ECE,203,201010,3,,,MA,102,UG,D,,O,,),06-May-09
ECE,203,201010,4,,,PH,112,UG,D,,A,,,19-Mar-09
ECE,204,201010,2,,,ECE,203,UG,C,Y,,,,19-Mar-09
ECE,204,201010,4,,,PH,113,UG,D,,A,,,19-Mar-09
ECE,205,201010,2,,,ECE,204,UG,D,,,(,,10-Sep-09
ECE,205,201010,3,,,ECE,200,UG,D,,O,,),10-Sep-09
ECE,205,201010,4,,,MA,222,UG,D,,A,(,,02-Feb-10
ECE,205,201010,6,,,MA,211,UG,D,,O,,),02-Feb-10
ECE,205,201210,2,,,ECE,204,UG,D,,,(,,13-Jun-11
ECE,205,201210,3,,,ECE,200,UG,D,,O,,),13-Jun-11
ECE,205,201210,4,,,MA,222,UG,D,,A,(,,13-Jun-11
ECE,205,201210,6,,,MA,211,UG,D,,O,,),13-Jun-11
ECE,206,200010,2,,,MA,221,UG,D,,,,,05-Jan-05
ECE,206,200410,2,,,MA,221,UG,D,,,,,05-Jan-05
ECE,206,201010,2,,,MA,221,UG,D,,,,,02-Feb-10
ECE,206,201010,4,,,MA,211,UG,D,,O,,,02-Feb-10
ECE,206,201210,2,,,MA,221,UG,D,,,,,13-Jun-11
ECE,206,201210,4,,,MA,211,UG,D,,O,,,13-Jun-11
ECE,207,200410,2,,,ES,205,UG,D,,,,,05-Jan-05
ECE,207,200810,2,,,ES,203,UG,D,,,,,06-Aug-07
ECE,207,201210,2,,,ES,203,UG,D,,,,,13-Jun-11
ECE,230,201010,2,,,ECE,130,UG,D,,,,,19-Mar-09
ECE,230,201010,4,,,CSSE,120,UG,D,,A,,,19-Mar-09
ECE,230,201210,2,,,ECE,130,UG,D,,,,,13-Jun-11
ECE,230,201210,4,,,CSSE,120,UG,D,,A,(,,22-Sep-11
ECE,230,201210,6,,,CSSE,221,UG,D,,O,,),22-Sep-11
ECE,250,200010,1,,,ES,203,UG,D,,,,,12-Feb-99
ECE,250,200610,1,,,ECE,200,UG,D,,,,,21-Jun-05
ECE,250,200610,3,,,MA,222,UG,D,,A,,,21-Jun-05
ECE,250,201010,1,,,ECE,204,UG,D,,,(,,30-Aug-09
ECE,250,201010,2,,,ECE,200,UG,D,,O,,),30-Aug-09
ECE,250,201010,3,,,MA,222,UG,D,,A,(,,02-Feb-10
ECE,250,201010,5,,,MA,211,UG,D,,O,,),02-Feb-10
ECE,280,200010,1,,,CS,100,UG,D,,,,,12-Feb-99
ECE,300,200010,1,,,ECE,200,UG,D,,,,,12-Feb-99
ECE,300,200010,3,,,MA,222,UG,D,,A,,,05-Jan-05
ECE,300,201010,2,,,ECE,205,UG,D,,,,,31-Jul-09
ECE,300,201010,4,,,MA,222,UG,D,,O,(,,18-Jan-10
ECE,300,201010,6,,,ECE,200,UG,D,,A,,),18-Jan-10
ECE,300,201110,2,,,ECE,205,UG,D,,,(,,02-Feb-10
ECE,300,201110,3,,,MA,211,UG,D,,A,,,02-Feb-10
ECE,300,201110,3.5,,,MA,212,UG,D,,A,,),02-Feb-10
ECE,300,201110,4,,,MA,222,UG,D,,O,(,,02-Feb-10
ECE,300,201110,6,,,ECE,200,UG,D,,A,,),02-Feb-10
ECE,300,201110,8,,,ECE,205,UG,D,,O,(,,11-Oct-10
ECE,300,201110,10,,,MA,222,UG,D,,A,,),11-Oct-10
ECE,300,201210,2,,,ECE,205,UG,D,,,(,,09-Sep-11
ECE,300,201210,3,,,MA,211,UG,D,,A,,,09-Sep-11
ECE,300,201210,3.5,,,MA,212,UG,D,,A,,),09-Sep-11
ECE,300,201210,5.5,,,ECE,205,UG,D,,O,(,,20-Oct-11
ECE,300,201210,7.5,,,MA,221,UG,D,,A,,,20-Oct-11
ECE,300,201210,9.5,,,MA,222,UG,D,,A,,),20-Oct-11
ECE,310,200010,1,,,ECE,300,UG,D,,,,,05-Jan-05
ECE,310,201010,1,,,ECE,300,UG,D,,,,,31-Jul-09
ECE,310,201010,3,,,MA,381,UG,D,,A,,,31-Jul-09
ECE,320,200010,1,,,ES,205,UG,D,,,,,05-Nov-99
ECE,320,200010,2,,,ECE,200,UG,D,,A,,,05-Nov-99
ECE,320,200810,1,,,ECE,207,UG,D,,,,,16-Jan-08
ECE,320,200810,2,,,ECE,200,UG,D,,O,,,16-Jan-08
ECE,320,201010,3,,,ECE,200,UG,D,,,(,,03-May-10
ECE,320,201010,3.5,,,ECE,207,UG,D,,O,,),03-May-10
ECE,320,201010,3.75,,,ECE,300,UG,D,,O,(,,03-May-10
ECE,320,201010,4,,,ECE,230,UG,D,,A,(,,31-Jul-09
ECE,320,201010,6,,,ME,430,UG,D,,O,,),03-May-10
ECE,320,201010,8,,,,,,,,,,),03-May-10
ECE,330,200010,1,,,ECE,130,UG,D,,,,,12-Feb-99
ECE,331,200010,1,,,CS,232,UG,D,,,(,,18-Jan-05
ECE,331,200010,1.5,,,CSSE,232,UG,D,,O,,),18-Jan-05
ECE,331,200010,2,,,ECE,333,UG,D,,A,(,,03-May-05
ECE,331,200010,4,,,ECE,330,UG,D,,O,,),03-May-05
ECE,331,200810,1,,,CS,232,UG,D,,,(,,26-Feb-08
ECE,331,200810,1.5,,,CSSE,232,UG,D,,O,,),26-Feb-08
ECE,331,200810,3.5,,,ECE,250,UG,D,,A,,,26-Feb-08
ECE,332,200010,1,,,CS,232,UG,D,,,,,05-Nov-99
ECE,332,200010,3,,,CSSE,232,UG,D,,O,,,18-Jan-05
ECE,333,200010,1,,,ECE,130,UG,D,,,,,05-Nov-99
ECE,333,200010,3,,,ECE,250,UG,D,,A,,,05-Nov-99
ECE,333,201210,1,,,ECE,130,UG,D,,,,,13-Jun-11
ECE,333,201210,3,,,ECE,250,UG,D,,A,,,13-Jun-11
ECE,333,201210,5,,,ECE,205,UG,D,,A,,,13-Jun-11
ECE,340,200010,1,,,ES,203,UG,D,,,,,05-Nov-99
ECE,340,200010,2,,,MA,222,UG,D,,A,,,05-Nov-99
ECE,340,201010,1,,,ECE,204,UG,D,,,(,,02-Feb-10
ECE,340,201010,2,,,MA,222,UG,D,,A,,),02-Feb-10
ECE,340,201010,4,,,ECE,204,UG,D,,O,(,,02-Feb-10
ECE,340,201010,6,,,MA,211,UG,D,,A,,,02-Feb-10
ECE,340,201010,8,,,MA,212,UG,D,,A,,),02-Feb-10
ECE,341,200010,1,,,ECE,340,UG,D,,,,,12-Feb-99
ECE,342,200510,2,,,ECE,200,UG,D,,,,,05-Jan-05
ECE,342,200610,2,,,ECE,300,UG,D,,,,,16-Jan-12
ECE,343,201410,2,,,ECE,300,UG,D,,,,,22-Jan-13
ECE,350,200010,1,,,ECE,200,UG,D,,,,,05-Nov-99
ECE,350,200010,2,,,ECE,330,UG,D,,A,,,05-Nov-99
ECE,351,200010,2,,,ECE,250,UG,D,,,,,05-Jan-05
ECE,351,201010,2,,,ECE,250,UG,D,,,,,31-Jul-09
ECE,351,201010,4,,,ECE,205,UG,D,,A,(,,03-May-10
ECE,351,201010,6,,,ECE,200,UG,D,,O,,),03-May-10
ECE,360,200010,1,,,ES,205,UG,D,,,,,05-Nov-99
ECE,360,200010,2,,,EC,260,UG,D,,A,,,05-Nov-99
ECE,361,200610,2,,,ECE,200,UG,D,,,,,21-Jun-05
ECE,362,000000,2,,,ECE,361,UG,D,,,,,06-Jan-05
ECE,362,200610,2,,,ECE,361,UG,D,,,,,21-Jun-05
ECE,362,200610,4,,,RH,330,UG,D,,A,,,21-Jun-05
ECE,362,200610,,,,RH,330,UG,D,,A,,,21-Jun-05
ECE,362,201010,2,,,ECE,160,UG,D,,,(,,04-May-09
ECE,362,201010,3,,,ECE,361,UG,D,,O,,),04-May-09
ECE,362,201010,4,,,ECE,250,UG,D,,A,,,19-Mar-09
ECE,362,201010,6,,,ECE,300,UG,D,,A,,,04-May-09
ECE,362,201010,8,,,ECE,340,UG,D,,A,,,31-Jul-09
ECE,362,201010,10,,,CSSE,374,UG,D,,O,(,),31-Jul-09
ECE,362,201010,12,,,EM,103,UG,D,,O,(,,31-Jul-09
ECE,362,201010,14,,,ES,205,UG,D,,A,,,31-Jul-09
ECE,362,201010,16,,,ECE,207,UG,D,,A,,),31-Jul-09
ECE,362,201010,,,,RH,330,UG,D,,A,,,19-Mar-09
ECE,370,200010,1,,,ECE,200,UG,D,,,,,06-Jan-05
ECE,370,200610,1,,,ECE,300,UG,D,,,(,,06-Oct-05
ECE,370,200610,3,,,ECE,340,UG,D,,A,,),06-Oct-05
ECE,370,200910,1,,,ECE,300,UG,D,,,(,,12-Sep-08
ECE,370,200910,3,,,ECE,340,UG,D,,A,,),12-Sep-08
ECE,370,200910,5,,,ECE,200,UG,D,Y,O,,,12-Sep-08
ECE,370,200910,7,,,ECE,204,UG,D,,O,,,12-Sep-08
ECE,370,201110,1,,,ECE,300,UG,D,,,(,,15-Jun-11
ECE,370,201110,3,,,ECE,340,UG,D,,A,,),15-Jun-11
ECE,370,201110,5,,,ECE,200,UG,D,Y,O,,,15-Jun-11
ECE,370,201110,7,,,ECE,204,UG,D,,O,,,15-Jun-11
ECE,371,201010,2,,,ECE,204,UG,D,,,,,19-Mar-09
ECE,380,200010,1,,,ECE,300,UG,D,,,,,12-Feb-99
ECE,411,200010,1,,,ECE,310,UG,D,,,,,05-Nov-99
ECE,411,200010,2,,,MA,223,UG,D,,A,,,05-Nov-99
ECE,411,200010,3,,,MA,311,UG,D,,A,,,05-Nov-99
ECE,412,200810,2,,,ECE,380,,,,,,,21-Nov-07
ECE,412,200810,4,,,ECE,310,,,,A,,,21-Nov-07
ECE,414,200010,1,,,ECE,310,UG,D,,,,,04-Aug-99
ECE,418,200510,2,,,ECE,310,UG,D,,,,,06-Jan-05
ECE,419,000000,2,,,ECE,416,UG,D,,,,,06-Jan-05
ECE,420,200010,1,,,ECE,320,UG,D,,,,,12-Feb-99
ECE,420,201210,1,,,ECE,320,UG,D,,,,,13-Jun-11
ECE,420,201210,3,,,ME,406,UG,D,,O,,,13-Jun-11
ECE,425,201110,2,,,ECE,320,UG,D,,,,,02-Nov-10
ECE,425,201110,4,,,ME,406,UG,D,,O,,,02-Nov-10
ECE,430,200010,1,,,ECE,130,UG,D,,,,,12-Feb-99
ECE,440,200010,1,,,ECE,341,UG,D,,,,,12-Feb-99
ECE,441,200010,1,,,ECE,440,UG,D,,,,,12-Feb-99
ECE,442,200610,2,,,ECE,200,UG,D,,,,,21-Jun-05
ECE,450,200010,1,,,ECE,351,UG,D,,,,,12-Feb-99
ECE,451,200010,1,,,ECE,351,UG,D,,,,,05-Nov-99
ECE,452,200810,2,,,ECE,250,UG,D,,,,,02-May-07
ECE,454,200510,2,,,ECE,351,UG,D,,,,,06-Jan-05
ECE,460,200010,1,,,ECE,362,UG,D,,,,,06-Jan-05
ECE,460,200010,3,,,ECE,360,UG,D,,O,,,19-Aug-05
ECE,460,201010,1,,,ECE,362,UG,D,,,,,19-Mar-09
ECE,461,200010,1,,,ECE,460,UG,D,,,,,12-Feb-99
ECE,461,201010,1,,,ECE,460,UG,D,,,,,19-Mar-09
ECE,461,201010,3,,,ECE,333,UG,D,,A,,,19-Mar-09
ECE,461,201010,5,,,ECE,380,UG,D,,A,,,19-Mar-09
ECE,461C,201310,2,,,CSSE,332,UG,D,,,,,14-Sep-12
ECE,461C,201310,4,,,ECE,331,UG,D,,A,,,14-Sep-12
ECE,461C,201310,6,,,ECE,332,UG,D,,A,,,14-Sep-12
ECE,461C,201310,8,,,ECE,333,UG,D,,A,,,14-Sep-12
ECE,461C,201310,10,,,ECE,342,UG,D,,A,,,14-Sep-12
ECE,461C,201310,12,,,ECE,351,UG,D,,A,,,14-Sep-12
ECE,461C,201310,14,,,ECE,380,UG,D,,A,,,14-Sep-12
ECE,461C,201310,16,,,ECE,460,UG,D,,A,,,14-Sep-12
ECE,461E,201310,2,,,ECE,310,UG,D,,,,,14-Sep-12
ECE,461E,201310,4,,,ECE,320,UG,D,,A,,,14-Sep-12
ECE,461E,201310,6,,,ECE,333,UG,D,,A,,,14-Sep-12
ECE,461E,201310,8,,,ECE,341,UG,D,,A,,,14-Sep-12
ECE,461E,201310,10,,,ECE,351,UG,D,,A,,,14-Sep-12
ECE,461E,201310,12,,,ECE,370,UG,D,,A,(,,08-Oct-12
ECE,461E,201310,14,,,ECE,371,UG,D,,O,,),08-Oct-12
ECE,461E,201310,16,,,ECE,380,UG,D,,A,,,14-Sep-12
ECE,461E,201310,18,,,ECE,460,UG,D,,A,,,14-Sep-12
ECE,462,201010,2,,,ECE,461,UG,D,,,,,19-Mar-09
ECE,462,201010,4,,,ECE,461C,UG,D,,O,,,11-Jan-13
ECE,462,201010,6,,,ECE,461E,UG,D,,O,,,11-Jan-13
ECE,470,200010,1,,,ECE,370,UG,D,,,,,12-Feb-99
ECE,471,200010,1,,,ECE,370,UG,D,,,,,12-Feb-99
ECE,472,200010,1,,,ECE,470,UG,D,,,,,04-Aug-99
ECE,480,200010,1,,,MA,222,UG,D,,,,,05-Nov-99
ECE,480,201010,1,,,MA,222,UG,D,,,,,02-Feb-10
ECE,480,201010,3,,,MA,212,UG,D,,O,,,02-Feb-10
ECE,481,200010,2,,,ECE,380,UG,D,,,,,06-Jan-05
ECE,481,200610,2,,,ECE,280,UG,D,,,,,21-Jun-05
ECE,481,200610,4,,,ECE,380,UG,D,,O,,,21-Jun-05
ECE,483,200810,2,,,ECE,380,UG,D,,,,,18-Feb-08
ECE,483,201010,2,,,ECE,380,UG,D,,,,,19-May-09
ECE,483,201010,4,,,MA,381,UG,D,,A,,,19-May-09
ECE,500,200010,1,,,ECE,200,UG,D,,,,,12-Feb-99
ECE,501,200010,1,,,ECE,500,UG,D,,,,,12-Feb-99
ECE,510,200010,1,,,ECE,130,UG,D,,,,,12-Feb-99
ECE,510,200010,2,,,ECE,310,UG,D,,A,,,12-Feb-99
ECE,510,201010,1,,,ECE,130,UG,D,,,,,31-Jul-09
ECE,510,201010,2,,,ECE,310,UG,B,,,,,31-Jul-09
ECE,510,201210,2,,,ECE,310,UG,B,,,,,15-Sep-11
ECE,511,200010,1,,,ECE,310,UG,D,,,,,05-Nov-99
ECE,511,200010,2,,,MA,381,UG,D,,A,(,,21-Jun-05
ECE,511,200010,4,,,MA,223,UG,D,,O,,),21-Jun-05
ECE,511,201010,1,,,ECE,310,UG,B,,,,,31-Jul-09
ECE,511,201010,2,,,MA,381,UG,B,,A,(,,31-Jul-09
ECE,511,201010,4,,,MA,223,UG,B,,O,,),31-Jul-09
ECE,519,000000,2,,,ECE,516,UG,D,,,,,06-Jan-05
ECE,519,000000,4,,,ECE,416,UG,D,,O,,,30-Apr-12
ECE,519,000000,6,,,ECE,516,GR,D,,O,,,30-Apr-12
ECE,520,200010,1,,,ECE,320,UG,D,,,,,12-Feb-99
ECE,520,201010,1,,,ECE,320,UG,B,,,,,31-Jul-09
ECE,520,201010,3,,,ME,406,UG,B,,O,,,31-Jul-09
ECE,521,200010,1,,,ECE,320,UG,D,,,,,12-Feb-99
ECE,521,201010,1,,,ECE,320,UG,B,,,,,31-Jul-09
ECE,521,201010,3,,,ME,406,UG,B,,O,,,31-Jul-09
ECE,530,200010,1,,,ECE,430,UG,D,,,,,12-Feb-99
ECE,530,200010,3,,,ECE,331,UG,D,,O,,,08-Oct-07
ECE,530,201010,1,,,ECE,230,UG,B,,,,,16-Nov-11
ECE,530,201010,3,,,ECE,331,UG,B,,O,,,31-Jul-09
ECE,531,200010,1,,,ECE,430,UG,D,,,,,12-Feb-99
ECE,531,201010,1,,,ECE,430,UG,B,,,,,31-Jul-09
ECE,532,200010,1,,,ECE,332,UG,D,,,,,12-Feb-99
ECE,532,200010,2,,,ECE,530,UG,D,,O,,,12-Feb-99
ECE,532,200010,3,,,ECE,531,UG,D,,A,,,12-Feb-99
ECE,532,201010,1,,,ECE,332,UG,B,,,,,31-Jul-09
ECE,532,201010,2,,,ECE,530,UG,D,,O,(,,31-Jul-09
ECE,532,201010,3,,,ECE,531,UG,D,,A,,),31-Jul-09
ECE,533,200010,1,,,ECE,330,UG,D,,,,,21-Jun-05
ECE,533,200010,3,,,ECE,333,UG,D,,O,,,21-Jun-05
ECE,533,201010,3,,,ECE,333,UG,B,,,,,31-Jul-09
ECE,534,200910,2,,,ECE,340,UG,D,,,,,20-Aug-08
ECE,534,200910,4,,,ECE,342,UG,D,,O,,,20-Aug-08
ECE,534,201010,2,,,ECE,340,UG,B,,,,,31-Jul-09
ECE,534,201010,4,,,ECE,342,UG,B,,O,,,31-Jul-09
ECE,534,201410,2,,,ECE,341,UG,B,,,,,22-Jan-13
ECE,534,201410,4,,,ECE,342,UG,B,,O,,,22-Jan-13
ECE,534,201410,6,,,ECE,343,UG,B,,O,,,22-Jan-13
ECE,535,201010,2,,,CSSE,232,UG,B,,,,,31-Jul-09
ECE,535,201010,4,,,ECE,333,UG,B,,O,,,31-Jul-09
ECE,540,200010,1,,,ECE,341,UG,D,,,,,12-Feb-99
ECE,540,201010,1,,,ECE,341,UG,B,,,,,31-Jul-09
ECE,541,000000,1,,,ECE,341,UG,D,,,,,12-Feb-99
ECE,541,200010,1,,,ECE,341,UG,D,,,,,06-Jan-05
ECE,541,201010,1,,,ECE,341,UG,B,,,,,31-Jul-09
ECE,541,201410,1,,,ECE,341,UG,B,,,,,21-Jan-13
ECE,542,000000,1,,,ECE,341,UG,D,,,,,12-Feb-99
ECE,542,200010,1,,,ECE,341,UG,D,,,,,06-Jan-05
ECE,542,201010,1,,,ECE,341,UG,B,,,,,31-Jul-09
ECE,542,201410,1,,,ECE,341,UG,B,,,,,22-Jan-13
ECE,543,000000,1,,,ECE,542,UG,D,,,,,12-Feb-99
ECE,543,200510,1,,,ECE,341,UG,D,,,,,10-Jan-05
ECE,543,201010,1,,,ECE,341,UG,B,,,,,31-Jul-09
ECE,544,000000,1,,,ECE,543,UG,D,,,,,12-Feb-99
ECE,550,200010,1,,,ECE,351,UG,D,,,,,12-Feb-99
ECE,550,201010,1,,,ECE,351,UG,B,,,,,31-Jul-09
ECE,551,200010,1,,,ECE,330,UG,D,,,(,,21-Jun-05
ECE,551,200010,4,,,ECE,333,UG,D,,O,,),21-Jun-05
ECE,551,200010,6,,,ECE,350,UG,D,,A,(,,21-Jun-05
ECE,551,200010,8,,,ECE,351,UG,D,,O,,),21-Jun-05
ECE,551,201010,4,,,ECE,333,UG,B,,,,,31-Jul-09
ECE,552,200010,1,,,ECE,551,UG,D,,,,,05-Nov-99
ECE,552,200910,1,,,ECE,351,UG,D,,,,,20-Jan-09
ECE,552,201010,1,,,ECE,351,UG,B,,,,,31-Jul-09
ECE,552,201410,1,,,ECE,351,UG,B,,,,,21-Jan-13
ECE,552,201410,3,,,ECE,380,UG,B,,A,,,21-Jan-13
ECE,553,200010,1,,,ECE,551,UG,D,,,,,05-Nov-99
ECE,553,200810,2,,,ECE,310,UG,D,,,,,08-Oct-07
ECE,553,200810,4,,,ECE,351,UG,D,,A,,,08-Oct-07
ECE,553,201010,2,,,ECE,310,UG,B,,,,,31-Jul-09
ECE,553,201010,4,,,ECE,351,UG,B,,A,,,31-Jul-09
ECE,554,200010,1,,,ECE,351,UG,D,,,,,12-Feb-99
ECE,554,200010,3,,,ECE,350,UG,D,,O,,,18-Jan-05
ECE,554,201010,1,,,ECE,351,UG,B,,,,,31-Jul-09
ECE,554,201410,1,,,ECE,351,UG,B,,,,,22-Jan-13
ECE,556,200510,2,,,ECE,351,UG,D,,,,,06-Jan-05
ECE,556,201010,2,,,ECE,351,UG,B,,,,,31-Jul-09
ECE,557,201210,2,,,ECE,300,UG,B,,,,,15-Sep-11
ECE,557,201210,4,,,ECE,351,UG,B,,A,,,15-Sep-11
ECE,570,000000,1,,,ECE,470,UG,D,,,,,12-Feb-99
ECE,571,200010,1,,,ECE,470,UG,D,,,,,12-Feb-99
ECE,580,200010,1,,,ECE,380,UG,D,,,,,06-Jan-05
ECE,580,201010,1,,,ECE,380,UG,B,,,,,31-Jul-09
